timestamp,predicted,bullish_probability,bearish_probability,confidence,score,regime,data_coverage,intelligence_coverage,phase24_grade,phase24_eligible,phase24_agreement,phase24_conflict,phase25_grade,phase25_eligible,confluence_score,confluence_completeness,confluence_alignment,chart_direction,nq_contract,es_contract,chart_data_status,outcome_provider,outcome_contract,entry_bar_end,entry_nq,entry_staleness_min,nq_4h,outcome_4h_bar_end,outcome_4h_staleness_min,nq_8h,outcome_8h_bar_end,outcome_8h_staleness_min,actual_4h,actual_8h,correct_4h,correct_8h,move_4h_pct,move_8h_pct,market_available,market_requested,dxy_source,us10y_source,news_articles,news_directional,news_evidence,macro_source_status,macro_high_impact,macro_event_risk,earnings_evidence,earnings_catalyst_risk,earnings_future_eps_used,liquidity_contract,liquidity_evidence,signals_json,chart_json
2025-09-15T17:00:00+00:00,BULLISH,67.2,32.8,74.2,0.367,TREND,0.92,0.69,A++,True,0.922,0.078,WATCH,False,20.0,0.6,0.333,BULLISH,NQU5,ESZ5,REAL_NQ_ES,Massive Futures,NQU5,2025-09-15T17:00:00+00:00,24266.0,0.0,24296.5,2025-09-15T21:00:00+00:00,0.0,24302.75,2025-09-16T01:00:00+00:00,0.0,BULLISH,BULLISH,True,True,0.12569026621610482,0.15144646830956895,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,317,5,available,unavailable_plan,False,False,missing,False,False,NQU5,available,"[{""name"":""NQ structure"",""score"":0.34176609528438734,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.24353249263149532,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.11219468038137358,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.48809680921856086,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.16819726568730584,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.4780681080177757,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.39772537223642657,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""LONDON_PREFIX_HIGH"",""price"":24270.0,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2025-09-15T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":{""direction"":""BEARISH"",""event"":""5m structure break after sweep"",""source"":""NQ_5m_completed_bars""},""execution_direction"":""BEARISH"",""nq_contract"":""NQU5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-16T17:00:00+00:00,BULLISH,56.1,43.9,62.4,0.125,TRANSITION,0.92,0.69,NO_TRADE,False,0.656,0.344,NO_TRADE,False,35.0,0.85,0.412,BEARISH,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-16T17:00:00+00:00,24523.75,0.0,24530.25,2025-09-16T21:00:00+00:00,0.0,24540.25,2025-09-17T01:00:00+00:00,0.0,NEUTRAL,BULLISH,False,True,0.026504918701258984,0.06728171670319588,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,444,10,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":-0.045630146285699905,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.0714947661324093,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.29930303871604313,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.009544530443044603,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.04773286915057012,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.14093451284467984,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.5220453554838791,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""MIXED"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""MIXED"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24597.0,""zone_high"":24647.25,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":{""direction"":""BULLISH"",""zone_low"":24389.0,""zone_high"":24487.25,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""LONDON_PREFIX_LOW"",""price"":24511.0,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2025-09-16T16:35:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-17T17:00:00+00:00,BEARISH,42.3,57.7,57.9,-0.158,TRANSITION,0.92,0.69,NO_TRADE,False,0.881,0.119,NO_TRADE,False,20.0,0.2,1.0,BEARISH,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-17T17:00:00+00:00,24389.75,0.0,24502.0,2025-09-17T21:00:00+00:00,0.0,24564.5,2025-09-18T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.46023431974497486,0.7164895089125555,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,616,18,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":-0.21603433257321156,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.07576561234513346,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.01705260490072545,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.3884709834847648,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.43684314523981727,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.26838384201974547,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.5325672516234207,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-18T17:00:00+00:00,BULLISH,67.5,32.5,65.1,0.372,TREND,0.92,0.69,A+,True,1.0,0.0,WATCH,False,20.0,0.2,1.0,BULLISH,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-18T17:00:00+00:00,24787.75,0.0,24713.75,2025-09-18T21:00:00+00:00,0.0,24710.25,2025-09-19T01:00:00+00:00,0.0,BEARISH,BEARISH,False,False,-0.298534558400823,-0.3126544361630241,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,658,21,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":0.6050957160340691,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.3238838207068797,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.15816710896121483,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.24547902308965522,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.5682336829687004,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.28644368231715106,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.5383508841211367,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-19T17:00:00+00:00,BULLISH,56.9,43.1,52.8,0.14,TRANSITION,0.92,0.69,NO_TRADE,False,0.833,0.167,NO_TRADE,False,20.0,0.3,0.667,BULLISH,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-19T17:00:00+00:00,24821.5,0.0,24861.0,2025-09-19T21:00:00+00:00,0.0,,,240.0,BULLISH,,True,,0.15913623270148863,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,563,20,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":0.25698284963045936,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.015100047839089614,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.12120467882268655,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.3148495608108215,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.3312943004031145,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.08362639925239158,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.5376897948012282,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-22T17:00:00+00:00,BULLISH,64.2,35.8,73.0,0.297,TRANSITION,0.92,0.69,NO_TRADE,False,0.91,0.09,NO_TRADE,False,45.0,0.45,1.0,BULLISH,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-22T17:00:00+00:00,24986.75,0.0,24996.25,2025-09-22T21:00:00+00:00,0.0,24989.5,2025-09-23T01:00:00+00:00,0.0,NEUTRAL,NEUTRAL,False,False,0.03802015067986032,0.011005833091538514,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,218,3,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":0.17557304837636167,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.1676392816904647,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.19481945201499132,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.12153404508222745,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.5297320812412204,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.23985037980491644,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.5999999999999999,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BULLISH"",""zone_low"":24736.25,""zone_high"":24770.25,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-23T17:00:00+00:00,BULLISH,51.8,48.2,46.9,0.037,BALANCED,0.92,0.69,NO_TRADE,False,0.314,0.686,NO_TRADE,False,10.0,0.6,0.167,BEARISH,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-23T17:00:00+00:00,24928.75,0.0,24834.25,2025-09-23T21:00:00+00:00,0.0,24837.75,2025-09-24T01:00:00+00:00,0.0,BEARISH,BEARISH,False,False,-0.37908037908037906,-0.365040365040365,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,251,6,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":-0.13199927030231778,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.11548329245283365,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.0025718028942034775,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.3453343113380568,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.3659341103054715,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.04242116509834804,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.6189360042922674,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""MIXED"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""MIXED"",""order_block"":{""direction"":""BEARISH"",""zone_low"":24973.0,""zone_high"":25026.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":{""direction"":""BULLISH"",""zone_low"":24824.5,""zone_high"":24910.0,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-24T17:00:00+00:00,BEARISH,44.4,55.6,57.1,-0.114,BALANCED,0.92,0.69,NO_TRADE,False,0.772,0.228,NO_TRADE,False,45.0,0.45,1.0,BEARISH,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-24T17:00:00+00:00,24685.0,0.0,24747.5,2025-09-24T21:00:00+00:00,0.0,24775.75,2025-09-25T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.25319019647559243,0.36763216528256026,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,391,9,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":-0.2599626764737604,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.1764060953990765,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.27010422189854777,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.2764859313147445,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.008941851644987231,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.09995933285181845,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.5616437308779765,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BEARISH"",""zone_low"":24863.0,""zone_high"":24929.5,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-25T17:00:00+00:00,BEARISH,43.5,56.5,59.0,-0.132,TRANSITION,0.92,0.69,NO_TRADE,False,0.737,0.263,NO_TRADE,False,10.0,0.1,1.0,NEUTRAL,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-25T17:00:00+00:00,24625.0,0.0,24635.5,2025-09-25T21:00:00+00:00,0.0,24626.25,2025-09-26T01:00:00+00:00,0.0,NEUTRAL,NEUTRAL,False,False,0.04263959390862944,0.005076142131979695,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,477,8,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":-0.2088707717825192,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.22843285459076174,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.3565541162724386,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.07800490524344339,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.22432069574521646,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.24615815800509372,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.559605599793026,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""NEUTRAL"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
2025-09-26T17:00:00+00:00,BULLISH,54.5,45.5,51.7,0.091,BALANCED,0.92,0.69,NO_TRADE,False,0.615,0.385,NO_TRADE,False,0.0,0.5,0.0,NEUTRAL,NQZ5,ESZ5,REAL_NQ_ES,Massive Futures,NQZ5,2025-09-26T17:00:00+00:00,24691.0,0.0,24726.5,2025-09-26T21:00:00+00:00,0.0,,,240.0,BULLISH,,True,,0.14377708476772913,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,629,7,available,unavailable_plan,False,False,missing,False,False,NQZ5,available,"[{""name"":""NQ structure"",""score"":0.07918477472314636,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.19024378161743022,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.07166614380615823,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.006784300267585485,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.18452479392513524,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.010594437947565597,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.5413741974682647,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""NEUTRAL"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BEARISH"",""zone_low"":24759.0,""zone_high"":24876.0,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BEARISH"",""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""PREV_NY_HIGH"",""price"":24696.75,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2025-09-26T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQZ5"",""es_contract"":""ESZ5"",""data_status"":""REAL_NQ_ES""}"
